"subid","list","trial_num","word","pic1","pic2","trial_type","pic1type","pic2type","side_clicked","pic_clicked","correct","datetesting","time","rt","item_num","V17","keep_drop","expt","age_group","English"
"150120-03-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","1/20/15","13:54",1463,"3vs1",NA,"keep","ipad","4",6
"150120-03-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","1/20/15","13:54",3009,"3vs1",NA,"keep","ipad","4",6
"150120-03-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","1/20/15","13:54",1988,"1vs1",NA,"keep","ipad","4",6
"150120-03-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","1/20/15","13:54",5091,"3vs1",NA,"keep","ipad","4",6
"150120-03-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","1/20/15","13:54",1730,"1vs1",NA,"keep","ipad","4",6
"150120-03-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","1/20/15","13:54",1882,"2vs2",NA,"keep","ipad","4",6
"150120-03-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","1/20/15","13:54",2097,"2vs1",NA,"keep","ipad","4",6
"150120-03-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","1/20/15","13:54",1747,"3vs1",NA,"keep","ipad","4",6
"150120-03-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","1/20/15","13:54",1377,"1vs1",NA,"keep","ipad","4",6
"150120-03-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","1/20/15","13:54",2660,"2vs2",NA,"keep","ipad","4",6
"150120-03-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","1/20/15","13:54",1629,"2vs1",NA,"keep","ipad","4",6
"150120-03-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","1/20/15","13:54",1495,"1vs1",NA,"keep","ipad","4",6
"150120-03-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","1/20/15","13:54",1533,"2vs1",NA,"keep","ipad","4",6
"150120-03-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","L","ernie_flower","N","1/20/15","13:54",2040,"2vs1",NA,"keep","ipad","4",6
"150120-03-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","1/20/15","13:54",1742,"2vs2",NA,"keep","ipad","4",6
"150120-04-sc",2,1,"practice1_lion","practice1_cow","practice1_lion","practice","distractor","target","R","practice1_lion","Y","1/20/15","14:03",1730,NA,NA,"keep","ipad","4",6
"150120-04-sc",2,2,"practice2_rabbit","practice2_rabbit","practice2_monkey","practice","target","distractor","L","practice2_rabbit","Y","1/20/15","14:03",984,NA,NA,"keep","ipad","4",6
"150120-04-sc",2,3,"grover_orange2","grover_apple2","grover_orange2","control_single","distractor","target","R","grover_orange2","Y","1/20/15","14:03",2152,"2vs2",NA,"keep","ipad","4",6
"150120-04-sc",2,4,"bert_dog2","bert_cat2","bert_dog2","inference","distractor","target","R","bert_dog2","Y","1/20/15","14:03",2459,"2vs1",NA,"keep","ipad","4",6
"150120-04-sc",2,5,"bert_car2","bert_car2","bert_bicycle2","control_double","target","distractor","R","bert_bicycle2","N","1/20/15","14:03",1487,"3vs1",NA,"keep","ipad","4",6
"150120-04-sc",2,6,"bert_teddybear2","bert_flower2","bert_teddybear2","control_single","distractor","target","L","bert_flower2","N","1/20/15","14:03",1185,"2vs2",NA,"keep","ipad","4",6
"150120-04-sc",2,7,"grover_ball2","grover_ball2","grover_truck2","inference","target","distractor","L","grover_ball2","Y","1/20/15","14:03",2724,"2vs1",NA,"keep","ipad","4",6
"150120-04-sc",2,8,"elmo_cat2","elmo_dog2","elmo_cat2","control_single","distractor","target","R","elmo_cat2","Y","1/20/15","14:03",2077,"2vs2",NA,"keep","ipad","4",6
"150120-04-sc",2,9,"grover_car2","grover_car2","grover_bicycle2","control_single","target","distractor","L","grover_car2","Y","1/20/15","14:03",649,"2vs2",NA,"keep","ipad","4",6
"150120-04-sc",2,10,"grover_carrot2","grover_banana2","grover_carrot2","control_double","distractor","target","R","grover_carrot2","Y","1/20/15","14:03",1769,"2vs1",NA,"keep","ipad","4",6
"150120-04-sc",2,11,"ernie_apple2","ernie_apple2","ernie_orange2","control_double","target","distractor","L","ernie_apple2","Y","1/20/15","14:03",2379,"3vs1",NA,"keep","ipad","4",6
"150120-04-sc",2,12,"bert_banana2","bert_banana2","bert_carrot2","control_single","target","distractor","L","bert_banana2","Y","1/20/15","14:03",1417,"1vs1",NA,"keep","ipad","4",6
"150120-04-sc",2,13,"bert_truck2","bert_ball2","bert_truck2","control_single","distractor","target","R","bert_truck2","Y","1/20/15","14:03",1194,"1vs1",NA,"keep","ipad","4",6
"150120-04-sc",2,14,"grover_flower2","grover_teddybear2","grover_flower2","inference","distractor","target","R","grover_flower2","Y","1/20/15","14:03",1355,"3vs1",NA,"keep","ipad","4",6
"150120-04-sc",2,15,"ernie_flower2","ernie_flower2","ernie_teddybear2","control_single","target","distractor","L","ernie_flower2","Y","1/20/15","14:03",1049,"1vs1",NA,"keep","ipad","4",6
"150120-04-sc",2,16,"ernie_cat2","ernie_cat2","ernie_dog2","control_double","target","distractor","L","ernie_cat2","Y","1/20/15","14:03",1024,"2vs1",NA,"keep","ipad","4",6
"150120-04-sc",2,17,"ernie_bicycle2","ernie_car2","ernie_bicycle2","inference","distractor","target","R","ernie_bicycle2","Y","1/20/15","14:03",1417,"3vs1",NA,"keep","ipad","4",6
"150120-04-sc",2,18,"elmo_apple2","elmo_apple2","elmo_orange2","control_single","target","distractor","L","elmo_apple2","Y","1/20/15","14:03",994,"1vs1",NA,"keep","ipad","4",6
"150120-05-sc",2,1,"practice1_lion","practice1_cow","practice1_lion","practice","distractor","target","L","practice1_cow","N","1/20/15","14:13",4486,NA,NA,"keep","ipad","3",6
"150120-05-sc",2,2,"practice2_rabbit","practice2_rabbit","practice2_monkey","practice","target","distractor","L","practice2_rabbit","Y","1/20/15","14:13",5249,NA,NA,"keep","ipad","3",6
"150120-05-sc",2,3,"grover_orange2","grover_apple2","grover_orange2","control_single","distractor","target","R","grover_orange2","Y","1/20/15","14:13",6768,"2vs2",NA,"keep","ipad","3",6
"150120-05-sc",2,4,"bert_dog2","bert_cat2","bert_dog2","inference","distractor","target","R","bert_dog2","Y","1/20/15","14:13",3559,"2vs1",NA,"keep","ipad","3",6
"150120-05-sc",2,5,"bert_car2","bert_car2","bert_bicycle2","control_double","target","distractor","L","bert_car2","Y","1/20/15","14:13",3378,"3vs1",NA,"keep","ipad","3",6
"150120-05-sc",2,6,"bert_teddybear2","bert_flower2","bert_teddybear2","control_single","distractor","target","R","bert_teddybear2","Y","1/20/15","14:13",2371,"2vs2",NA,"keep","ipad","3",6
"150120-05-sc",2,7,"grover_ball2","grover_ball2","grover_truck2","inference","target","distractor","L","grover_ball2","Y","1/20/15","14:13",3165,"2vs1",NA,"keep","ipad","3",6
"150120-05-sc",2,8,"elmo_cat2","elmo_dog2","elmo_cat2","control_single","distractor","target","R","elmo_cat2","Y","1/20/15","14:13",2720,"2vs2",NA,"keep","ipad","3",6
"150120-05-sc",2,9,"grover_car2","grover_car2","grover_bicycle2","control_single","target","distractor","L","grover_car2","Y","1/20/15","14:13",3924,"2vs2",NA,"keep","ipad","3",6
"150120-05-sc",2,10,"grover_carrot2","grover_banana2","grover_carrot2","control_double","distractor","target","R","grover_carrot2","Y","1/20/15","14:13",2384,"2vs1",NA,"keep","ipad","3",6
"150120-05-sc",2,11,"ernie_apple2","ernie_apple2","ernie_orange2","control_double","target","distractor","L","ernie_apple2","Y","1/20/15","14:13",2412,"3vs1",NA,"keep","ipad","3",6
"150120-05-sc",2,12,"bert_banana2","bert_banana2","bert_carrot2","control_single","target","distractor","L","bert_banana2","Y","1/20/15","14:13",2864,"1vs1",NA,"keep","ipad","3",6
"150120-05-sc",2,13,"bert_truck2","bert_ball2","bert_truck2","control_single","distractor","target","R","bert_truck2","Y","1/20/15","14:13",2280,"1vs1",NA,"keep","ipad","3",6
"150120-05-sc",2,14,"grover_flower2","grover_teddybear2","grover_flower2","inference","distractor","target","R","grover_flower2","Y","1/20/15","14:13",2181,"3vs1",NA,"keep","ipad","3",6
"150120-05-sc",2,15,"ernie_flower2","ernie_flower2","ernie_teddybear2","control_single","target","distractor","L","ernie_flower2","Y","1/20/15","14:13",2217,"1vs1",NA,"keep","ipad","3",6
"150120-05-sc",2,16,"ernie_cat2","ernie_cat2","ernie_dog2","control_double","target","distractor","L","ernie_cat2","Y","1/20/15","14:13",2465,"2vs1",NA,"keep","ipad","3",6
"150120-05-sc",2,17,"ernie_bicycle2","ernie_car2","ernie_bicycle2","inference","distractor","target","L","ernie_car2","N","1/20/15","14:13",4096,"3vs1",NA,"keep","ipad","3",6
"150120-05-sc",2,18,"elmo_apple2","elmo_apple2","elmo_orange2","control_single","target","distractor","L","elmo_apple2","Y","1/20/15","14:13",3570,"1vs1",NA,"keep","ipad","3",6
"150120-06-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","1/20/15","14:22",2317,NA,NA,"keep","ipad","4",6
"150120-06-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","1/20/15","14:22",1672,NA,NA,"keep","ipad","4",6
"150120-06-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","1/20/15","14:22",1469,"2vs2",NA,"keep","ipad","4",6
"150120-06-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","1/20/15","14:22",2563,"3vs1",NA,"keep","ipad","4",6
"150120-06-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","1/20/15","14:22",2313,"3vs1",NA,"keep","ipad","4",6
"150120-06-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","1/20/15","14:22",1132,"1vs1",NA,"keep","ipad","4",6
"150120-06-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","1/20/15","14:22",5311,"3vs1",NA,"keep","ipad","4",6
"150120-06-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","1/20/15","14:22",1637,"1vs1",NA,"keep","ipad","4",6
"150120-06-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","1/20/15","14:22",1523,"2vs2",NA,"keep","ipad","4",6
"150120-06-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","1/20/15","14:22",2188,"2vs1",NA,"keep","ipad","4",6
"150120-06-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","1/20/15","14:22",2040,"3vs1",NA,"keep","ipad","4",6
"150120-06-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","1/20/15","14:22",1504,"1vs1",NA,"keep","ipad","4",6
"150120-06-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","1/20/15","14:22",1815,"2vs2",NA,"keep","ipad","4",6
"150120-06-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","1/20/15","14:22",1649,"2vs1",NA,"keep","ipad","4",6
"150120-06-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","1/20/15","14:22",1218,"1vs1",NA,"keep","ipad","4",6
"150120-06-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","1/20/15","14:22",4086,"2vs1",NA,"keep","ipad","4",6
"150120-06-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","1/20/15","14:22",1225,"2vs1",NA,"keep","ipad","4",6
"150120-06-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","1/20/15","14:22",1746,"2vs2",NA,"keep","ipad","4",6
"150122-01-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","12/9/14","9:46",4750,NA,NA,"keep","ipad","4",6
"150122-01-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","12/9/14","9:46",3200,NA,NA,"keep","ipad","4",6
"150122-01-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","12/9/14","9:46",2740,"2vs2",NA,"keep","ipad","4",6
"150122-01-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","12/9/14","9:46",3322,"3vs1",NA,"keep","ipad","4",6
"150122-01-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","12/9/14","9:46",4867,"3vs1",NA,"keep","ipad","4",6
"150122-01-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","12/9/14","9:46",1461,"1vs1",NA,"keep","ipad","4",6
"150122-01-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","12/9/14","9:46",6829,"3vs1",NA,"keep","ipad","4",6
"150122-01-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","12/9/14","9:46",2527,"1vs1",NA,"keep","ipad","4",6
"150122-01-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","12/9/14","9:46",2202,"2vs2",NA,"keep","ipad","4",6
"150122-01-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","12/9/14","9:46",2251,"2vs1",NA,"keep","ipad","4",6
"150122-01-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","12/9/14","9:46",2209,"3vs1",NA,"keep","ipad","4",6
"150122-01-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","12/9/14","9:46",2107,"1vs1",NA,"keep","ipad","4",6
"150122-01-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","12/9/14","9:46",1681,"2vs2",NA,"keep","ipad","4",6
"150122-01-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","12/9/14","9:46",2417,"2vs1",NA,"keep","ipad","4",6
"150122-01-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","12/9/14","9:46",1373,"1vs1",NA,"keep","ipad","4",6
"150122-01-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","12/9/14","9:46",1395,"2vs1",NA,"keep","ipad","4",6
"150122-01-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","12/9/14","9:46",1984,"2vs1",NA,"keep","ipad","4",6
"150122-01-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","12/9/14","9:46",2259,"2vs2",NA,"keep","ipad","4",6
"150122-02-sc",2,1,"practice1_lion","practice1_cow","practice1_lion","practice","distractor","target","R","practice1_lion","Y","1/22/15","14:02",2062,NA,NA,"keep","ipad","4",6
"150122-02-sc",2,2,"practice2_rabbit","practice2_rabbit","practice2_monkey","practice","target","distractor","L","practice2_rabbit","Y","1/22/15","14:02",1608,NA,NA,"keep","ipad","4",6
"150122-02-sc",2,3,"grover_orange2","grover_apple2","grover_orange2","control_single","distractor","target","R","grover_orange2","Y","1/22/15","14:02",2493,"2vs2",NA,"keep","ipad","4",6
"150122-02-sc",2,4,"bert_dog2","bert_cat2","bert_dog2","inference","distractor","target","R","bert_dog2","Y","1/22/15","14:02",8764,"2vs1",NA,"keep","ipad","4",6
"150122-02-sc",2,5,"bert_car2","bert_car2","bert_bicycle2","control_double","target","distractor","L","bert_car2","Y","1/22/15","14:02",2005,"3vs1",NA,"keep","ipad","4",6
"150122-02-sc",2,6,"bert_teddybear2","bert_flower2","bert_teddybear2","control_single","distractor","target","R","bert_teddybear2","Y","1/22/15","14:02",1650,"2vs2",NA,"keep","ipad","4",6
"150122-02-sc",2,7,"grover_ball2","grover_ball2","grover_truck2","inference","target","distractor","L","grover_ball2","Y","1/22/15","14:02",2622,"2vs1",NA,"keep","ipad","4",6
"150122-02-sc",2,8,"elmo_cat2","elmo_dog2","elmo_cat2","control_single","distractor","target","R","elmo_cat2","Y","1/22/15","14:02",2230,"2vs2",NA,"keep","ipad","4",6
"150122-02-sc",2,9,"grover_car2","grover_car2","grover_bicycle2","control_single","target","distractor","L","grover_car2","Y","1/22/15","14:02",2059,"2vs2",NA,"keep","ipad","4",6
"150122-02-sc",2,10,"grover_carrot2","grover_banana2","grover_carrot2","control_double","distractor","target","R","grover_carrot2","Y","1/22/15","14:02",2524,"2vs1",NA,"keep","ipad","4",6
"150122-02-sc",2,11,"ernie_apple2","ernie_apple2","ernie_orange2","control_double","target","distractor","L","ernie_apple2","Y","1/22/15","14:02",1789,"3vs1",NA,"keep","ipad","4",6
"150122-02-sc",2,12,"bert_banana2","bert_banana2","bert_carrot2","control_single","target","distractor","L","bert_banana2","Y","1/22/15","14:02",2407,"1vs1",NA,"keep","ipad","4",6
"150122-02-sc",2,13,"bert_truck2","bert_ball2","bert_truck2","control_single","distractor","target","R","bert_truck2","Y","1/22/15","14:02",1670,"1vs1",NA,"keep","ipad","4",6
"150122-02-sc",2,14,"grover_flower2","grover_teddybear2","grover_flower2","inference","distractor","target","R","grover_flower2","Y","1/22/15","14:02",2108,"3vs1",NA,"keep","ipad","4",6
"150122-02-sc",2,15,"ernie_flower2","ernie_flower2","ernie_teddybear2","control_single","target","distractor","L","ernie_flower2","Y","1/22/15","14:02",3553,"1vs1",NA,"keep","ipad","4",6
"150122-02-sc",2,16,"ernie_cat2","ernie_cat2","ernie_dog2","control_double","target","distractor","L","ernie_cat2","Y","1/22/15","14:02",2172,"2vs1",NA,"keep","ipad","4",6
"150122-02-sc",2,17,"ernie_bicycle2","ernie_car2","ernie_bicycle2","inference","distractor","target","R","ernie_bicycle2","Y","1/22/15","14:02",2967,"3vs1",NA,"keep","ipad","4",6
